id,label,length
02b2bd9e81fe2c39a78d5f664ea32ec604c3bc99,1,386
e1f7f2d72b78778f84967104c4d1c5c9a868bf88,1,316
66fa01cd0b715be24a80a1a930b23583c5de1cae,1,709
1ccbed307283b427f441f4864f5bf90d490fb1db,1,145
39f82ba426b4861edcea956622e98ec05521e2cc,1,126
34ac9ea7908444695b87df3e6c9c98a01ba42592,1,214
fc6245361c6da22416e2759db2c4daf2102b9e67,1,232
8a15328c463fdca5c3d98bd3d22771fdf0dcd169,1,157
1a07a37962e7bb451443a32636d897a38c9458d8,1,542
15369d17ded6e8a42ce9d021c729ff49f6d355c3,1,165
8318cf5232b20f9223ac8562853bb03b93720763,1,167
1dcd268f7ccb2294d24a354b8bd644c19f9d31c3,1,290
01a557947d067840fbf82ede666d3ee91b20450b,1,157
578bfca228959cafe57cf0fe089a83393ecb986b,1,178
c0c97641e925257e54ab2e482ab753f2148beae7,1,117
120cf129ef23f5a50b62fba2150d36dd6eaf9c06,1,87
8ac270d5174be4f23fcf77a0f84719d7c72be827,1,246
6d6005580aaf2d0f5cfbacd7bfbce6f30971f3a4,1,68
aa49bc4f0abacff0d6449773962f8893b58ec36d,1,82
533b84c8b5276938d4146c9d69cab70b418ce324,1,137
a6f624c872af85eb5648e79b8dff340ead031f08,1,348
3a104fb805c65e28dd264d5713614c00dd090249,1,351
d80b6b7d67e4e1e713dff7747789117478d20390,1,163
1f23ca25baba0b510d855c8633c42e949347992f,1,244
656e0a25920bfdf994663fb3faf8d6c8412c51af,1,128
ae7e5094acaea0a3a22468ffddc69c6062cddad4,1,299
abe54aab5fa5486c9a0619b07d213e184a45c293,1,231
bfb9fa0b1ec3bcb27007bdb12e9b290731fcfcdb,1,189
1b766fa09763b8db184c4acbd88bdf1b7ba105a9,1,110
5e795cc86955b936daa05e44525b500cb973e230,1,268
b70752e710d4fa9afa4e2e04234e766c995ca725,1,384
cb3502bb9bf70f590b46d5a7f087caac0853245f,1,102
2ad80c988cca938e4403dd04c93a24da782c33bb,1,388
f14ce962d0963fc918ae6ab71b6cd9866236c0ba,1,308
dd96087058ec3d35500a208683205d30f57fb4aa,1,112
9cbdbb11a159f3a67a84f61e45e758c02da16827,1,202
9f6a996854c165d51c32041d64516bd71ee746ef,1,327
18747411de6668351ccd0da529114da83d11f07d,1,139
fb95cb95b62c08eff64b86505a168298e77e6334,1,110
ecb8a8ce9f1632ddad280bf256f5c2676c1af21c,1,230
9edc6174f8a3480504a52c97a78e89bd0d20d0a8,1,245
91631744bf5649dfe231bbec86ec35d3b91959c8,1,177
e33406703270aa77ba8ff9b715ee8f9b691f4cc0,1,145
1c9860b0f53899a28e043b3273ae2288635114f3,1,140
9607943b7fa90b1bcb2a039debea5740d3fe3276,1,140
5b0a5c46a4a061f6a1ae0cbb8de37ec524c96779,1,191
2ea3e8a412dfe8175394620c7fcd0781ce66c0e0,1,78
b1dff415000c7ef99a4f088ebff3bd4ae7904c3c,1,142
86626e8036f48e1aae248ab3d3b87d2dde7048d5,1,173
a1157e6f96d58f927b3a522f92056bb20ad6916c,1,258
ea9a3d9abb4ff6b6bd4e6289e758b420ce9997bb,1,204
1fd3dc8ffd21c986b569e842d65cf4b13b84efab,1,153
cd48b7bda7efadffd65f60cf2d9afe748d3d1d76,1,293
6b9e2aeebfaa495910d3d75d62979279e4712d5f,1,285
38f27672097bb607b3f48afaf1afb298195a5a75,1,188
a8b0e6f854646ae39715339474db16db22542b69,1,148
c3628d055b9205e6011d58cd0b534ec8eab64b0e,1,161
9a30f880f584d400107f15a851fddd13e9e54cf8,1,229
63409d2f270bedbc9576672da7ee1784441785da,1,197
b94753755f36404c7ff5e9178253b439b0fd43f5,1,179
1800d7ce2450267390c6ba3d4b027b78818babb1,1,132
e886af51b7518993664d157c07795ad6071c4d28,1,189
f53f8bae06afdeb1d25864518e9225b2a1d5e404,1,368
a06a006ccafead2adf3362f6e98059c3f56ad2d8,1,392
bf05cd1c80a7230a19bf9545a44105a0e4672b0b,1,105
2925250ac91cf454da62d4b259a11921c36984c2,1,156
a9894f6221ec8bad37e7aecc2f3f0d5b6e47ba7d,1,235
2a3bbf76bc7695cd5ec48f49725e93630098d420,1,224
145c123de33b5036c8ca11965f8b789e6026edf9,1,213
f409d882b0e3a32b0a1adf70e40d97557e6b9cd6,1,236
39da31db253f77df61afbc00ca5e31e696ce847c,1,290
d407bbf16d4b63e603ec4e5f4d41fb0888aab445,1,147
3b7d8d7c95b58c9b9c8ee0b7e21154d52e68d28b,1,274
27f3662e5170f32918217a44251c1d5dae1b2b9f,1,208
5a6e41a2d372bd0bf4b2d28ce8eb68dafae10386,1,149
ead56fdbdba8d282940bbeb8d8fa9d2b16bc764b,1,191
44803d36a9b99d64b709967db257962484c0659c,1,305
9cd2e77a608f635d366103fe793fbdc2289f9b17,1,589
aaaa0b1a70262583f93c0fe3b6a68a95af7c023b,1,116
e278d6b74a60ef28adaf6bf36d70076a6efcac71,1,120
625798a8285b72f57e82f5ce8b9dd2293c1d8dfb,1,104
c652e0496014a36773e34ee34b512cbd9feb2421,1,130
dc08075f7181fcfad4033a312a5324533396e7da,1,578
891cd753ddaa72b0f0fcaa1adb4cb55d9aa7ed2c,1,333
bad4c08e1846834899acf30ad247962185bedbba,1,641
873b29a4e2a68598530853e1cfb402c4291ee5a1,1,162
f6e6bcc5bf46ba59e17757b5ff7f6c9de9acfeb2,1,336
9e516db72c6b87d7f3aeacaa3d7fc137032c3154,1,150
10594d62f0d8a9e6e1f1033a49335d850c504cd3,1,117
bc89cd4a1932e3f2c345642c0b6fee3f3f9d2b0a,1,176
35aed662ea275735b92ede404f294a402a9d4ead,1,166
62f356f27de63170ee3fb6a7d53aa91048dfbfd6,1,150
e49c9ec12c667ab255cc08aa0294ff291602007c,1,220
6fa2c0dfb81b1bceb4244c4a1e384689eb8122d3,1,292
f2dd25d2b93caeb5f0881837d08723c340fc264b,1,88
3c04ba2dec150ee4edb67d5a26c963fb8793e107,1,177
88d426e42948da34a5d810edddcbec3da15f1253,1,118
d4abb026708fec6bcf74751446675768562c7c80,1,122
65331de7d081ea1cecec9441edeefdaf0c456e4a,1,63
ec041876d841c35f42e5b4754e255a40599309b9,1,121
57e06e534019ccf208a4a713798890788ff27de7,1,95
3bfbbe6aeeb47727192184583c59c375745fc1e2,1,203
19ffe10dbb44ab9a21f1d4c26645c60759c55667,1,144
25b0585d31e264c762ee983797fc62b7d3d07b58,1,205
e49191d9c75407a41a8e354398a28d3034a56379,1,131
194393daaca8adf3c00c8570109275bbcc5b6e67,1,250
d7d72929e317addf4d2f9ec822cc0b58e641d34f,1,125
6ee7668d365de7c20dadb5027444dd32eed918b4,1,248
a37eaee63ed1d7cb8d961e2cf4dcc6f97065db09,1,182
9882a8ae0ac1185385394ff00c1c4bca85687a65,1,366
760869419410cf5206579d9d57e05177ef6bf9ea,1,251
4d38599dddacc9dba74e6f4d0725cc44cbc0d85b,1,181
b3c2cdca165de622a61e3d5ee6200f4d41693d83,1,141
a1525abd4b7d198a390b5331cac123dad12bd3fa,1,160
cc3c26249563a40c6b48b26facbc897d408dc29c,1,200
9bede7aa1993db45187be82dbc41addf21b7e108,1,196
52bc0a71f50b846e273e38af15c9a64150d3e2f7,1,164
9c0790b808ee45470a9a19d1f216461ac0a3e6f6,1,905
b86d65ccd805c00477d885cd8b4598cfdc0bdf0f,1,140
cf7329fe8ad1f755388e7fcae85675ace30d131a,1,224
331cfc0d5edcf2b9c1d4eb53a6a913f3e663e952,1,105
563ebfbc1db6e1862aa8cc4b2d59e0fcc91b2dc3,1,182
f2c94fe304686981b3ecf36b627ff09e5852a5c5,1,180
04457b25e9cc7d04b098c2dc42d9b5d84fab723a,1,149
4dd05be32c3655203c1b98e19088dedc617a96f5,1,122
52b199b7e8488d0861f97f47c58ba1aebce9cade,1,145
91c8ed60aa9b5348c0469a9fff6d35f01b13b6cc,1,584
974422b6fcafdd84e62103c359015d90c3c8a5bf,1,115
1a4581320c91a8177e57ca3282af238c33057eda,1,311
f915477b4c18bcaaa5534d44eb96b56ff29cfd28,1,187
608a0cf0d2e8416b8d7cd2b2f1094703650e295a,1,311
255c0533e50f505a280485b8725fa7b0e9b139b2,1,116
f2fa320f8a463bd75c76d8b64fab65914751767c,1,148
9d0909b77d8364de892a324eed01b19455581d6c,1,199
3501cf7533c9ce550956350e2dd45fe023c1fc53,1,103
24974e7337dda85ad6c2b058e51493e6ceb67292,1,198
235d3b54bfdd36cab2d8ffc1557e8d8707114cdd,1,110
2f374c234d6d69f177edca3c2b0b45186b8b50e0,1,654
ab0a5bfb5a421301a52f0436ff5bc4b8ca310840,1,423
36b95e689d41ff198fb7490e3f529f8d146edd41,1,1222
c617b402c4974201e23e4ba8b3161f2d70831e72,1,174
2460a98738c70db0a1aae4629c8a05a929f597ce,1,340
9c205c14abbe362b9b1a76cdc5f31debc22ba882,1,321
6dcfcc5e88e3b5270ab0e9ca4b9ddffa3b9927fa,1,393
fd4929c579ac919d4d86e6487b5a0b3c2b9fc9bf,1,153
45a5b30dd881e3b65b90edcd6e51c6e18086b586,1,208
c85afa9b1e56eff48b4a933b6a254048e7a8c045,1,118
7bbbb6326ff41c36405401d9ef790a23c5b95e74,1,401
95e2afbf1ae7ea372bae180b9c679ea48eb2f184,1,122
67c45546ac4eadf6c91d560b5034990c86bf5a51,1,279
b47b62e943c731443b4414090fdfaa05289d5f7e,1,152
bf619cb75299ce8e28023a427584420a9277f895,1,228
0d1ee19b1d1b674f53088662d142f3d96d72243a,1,431
bc8b4d77b5eeecb3b5bd9b4d7782733198b17c26,1,203
db21a5e1e5e1a50870b729326ea9e7d7783ac469,1,146
4c02355a1c06af64fe940c406d98587363dc0c24,1,167
a0a3c4415199e30509c4af87a5fb5d0b9c455a99,1,768
1621a2e11fda84f41c4e0052f66c51fada417076,1,204
35ef42cac1a33076775edf2c161e95339250c682,1,179
65b156d9fa3d1395e623b680c2556346e3e6e086,1,100
cf6a5a88ed781806118fec222017226e2356c4b3,1,456
a3d2a1a0d58fa42bcc444a09d8770ca5bf9db9a4,1,114
baf08eec39775cd10b56d1eca2c552dfee84ed82,1,599
00db7116c7aeed93e2709ec27b4e6a32e04d4a9e,1,618
f3bfb0d5421d39c9b00aa6e7fdd63a640456cf07,1,121
7ea55132c42298a070e5a5d4b6c454ab1637e501,1,144
da7f2e773282532114ac2b20a853ac5850fb7922,1,291
7ef2dfb63e3adab514a7fc30e22eddc17da7aab7,1,138
8eb7b65b12b6b70b7a07aadb55e87d5c2e22a027,1,135
194af2ac41ce05006754bfc9f6a12948d3575b89,1,479
75439c5b05dc53cf3943337787ea954e8d2d8b83,1,125
c728f9d64cbc859723642c3497a489aa8140f369,1,450
78b18928e6d667ecd80649326f5be7241c75340a,1,314
8f29d1a91b55359bc3f65fab18e9322d2e027c18,1,220
8e199c84aff4b3a6cad25978a39c06ed9303bfa4,1,123
977f84d92a25765959e81a16e0aa4b621aabbd29,1,227
e0378bdcd9e354f83a4f95bc58c5662ae46e2d68,1,210
0d71c4fc7d6688f893952e400089d74ed0b2c6fe,1,106
4c621d4ece54677cbe6c55bd6ecf292d1b47e1cf,1,121
7f62b9f956794819afb3b83e59359bdaea94ad80,1,185
15a139ec5c71e5ed0233003bb612d7120facb13e,1,188
56ce72bc3495c39cb7f7ff5e32464f9c48f6cd6a,1,135
593f901ba8d77f3c6682472ae6ae44fe7c954e6f,1,228
ad21f31e1d32aca92c68bbb8848ece108a442071,1,232
6af8ea068c32d725d872ccb3c39e055399b4e097,1,215
8df5f7ea68e252165bd17e05b70b4f14921a9860,1,162
5aa93826a6b87a9cc9af7f0525ae78e74c343fcf,1,96
889ca2dffea52f9760a1561c0d4731212e2cdfc4,1,513
03854a600f3c969d64521cd211f2a14a0943bb54,1,114
3b6588591e723d9768405748cfc867a0038976e9,1,422
2b0dedbf845ce1f59c4b2438ef3039a0e0b00f75,1,161
1daa7c624734a9318c640b9a4899862169debace,1,316
b9c70c45b38864b6bd72d6563036648ce0871acc,1,155
cc0ee1d9790c9fe89fc1f42f945876a808b2c376,1,344
4e9d874aaab4ec83f3067bda2353b611752d5c08,1,225
4fed57056cb4e6ca5a3d8b9a67570c76d42ff408,1,135
fa178a53ee8090e0a07d9ca496828f64f008b8f2,1,145
63f06f25da730d9ee55d60e9ac01467069200e8f,1,177
268bd9c6925edde2411efeefbb35fff200d93c72,1,118
12dccde0eb8f72ba3c7002763b0312df23b91f42,1,235
e58210341149e1d982aace540f1878ca7eec64f3,1,869
e5f2a49193f06364405750a389c6e207fa6a1f23,1,169
8bf21d77a3003248bdfe501550d4c60d0f6e05ed,1,556
c0b97b132027df9ba67ac1385477e9179d7b792a,1,237
8724dce0b2414a2ebb05eb3cb4d3fffa87342055,1,579
412266a07b10e96b59a88fd60e32140a53b8fa43,1,118
7273641911e93014ed49021691e0c073a2e1b6d4,1,150
6ec5db251904378a80cb7caf5567f26431cb7441,1,126
e7893b15e4a65560093d7e6802ea3335df3da242,1,241
6e84faf25c3e110cf32802fd82f2b143e934aeea,1,529
91961e9330fdf7b3119ecb53001be683cc702b03,1,237
f5b160af5d5a9ef4e3cda5d0857d891e2bbf9a82,1,147
6b77ceb269867385cad4ab32b3fb563bf5504796,1,417
2d8d29761466b2e3439959a1379964c8641d87e3,1,144
8c4e7d444056efc7f39b3be2c5729b0fd6d3ae91,1,131
0812d64ce302450427a9cd0b9ba5de5c90eeaf84,1,702
037710ba3f86d9be7dfdc8c1db6317fc5f1acdec,1,1155
2dacb2f36598c465a7827f47150dfebe73132790,1,160
5dffe763f5748bd22f2940aec18041c9c6ee4f95,1,124
2e166d813fc073d18e6a95bcd693305915913c74,1,103
fa06fd4e190c756fb7be6b1a7464ed3ade751277,1,157
cb31182a0839e4efae9520f05e068aff01f69dec,1,360
025125d7b8d64831a2d5b5243428c941873b842e,1,368
9bda720ff5db60a6bdf5ffefd7c75f28c6c88b97,1,110
ed370b16897ea63a19fb6a4ce242481340941b38,1,122
0cbbeaa3841e712cd6e006b8fcd3decc6f5302a0,1,146
dc44a66f3b3f0f11120e290031323ded281ff9ab,1,114
a470e31456a7413a28adaa6de83a8ef288961939,1,126
a9cb7671289daa16b9f632d4df8ebfafb301ee00,1,493
48438732f008103f8698e1ce2b0931d0c72741ec,1,118
2b035bb719a57639f2ee2aafa25fa30a88293a62,1,128
ed6ebc7f6c347e8a71cdf0f3e0943bba5d05dbf3,1,237
d32e801841f14900f582385b2e52cfbe615b1432,1,153
c42e0493a3ab2735954501871e8025a0ac718d83,1,124
6e23c2ab30ad6fbcb128f052dbe3ab058c027da2,1,191
5b981cadc60c27a33e9b5e448cb92c63d2181f7e,1,102
7dbc1b6dbab30b8b2ac610a2e7bd95490e227b7a,1,504
8a3fc17b9e21fb72963972337fecf9d7d95c926c,1,227
a027055ba945d07c00df209f1ec0e36afc8a39b6,1,930
625898762cd5bc31ae1578f9a9c4a646c4ed879f,1,842
e543266d3bc6d0500532cb4eef448e1d5c74f8c0,1,255
201a7226421015b751338a683f987d6edefccffb,1,232
de16dc036461b6dab9ce59618437cac05615f9d9,1,548
dee55a3119c954e9bbd06a49a8b160104902827e,1,113
95a021ed8f733e4fa5d0f35f3b6b36687db8117e,1,1353
02a71b2846ea0ad24430694ee3fc0cf7bb6c6f60,1,156
1db8384ae7528933d87473ce731586cf3005813a,1,707
99cf713a4e67fd11276d30a87c672d8e5ac5b822,1,1009
5982facd7a7368e419c6247a58d1c11cf00b8dfb,1,102
ff86be2c69ae1c5aa6aa9048120e276d4c22b50f,1,315
71737f22637ecadf17605a64a3bda5455ca30f2d,1,160
735e5a48d38c1d7297128f4900e5d12aedffe73f,1,362
59b9d5787416c8dfad5a34e03216f22954d09943,1,1491
965fc74fe9a3e8d15b06f80da9d318a8d2a5b9de,1,529
82f2d13bceb8b626dfbe0087603e273f2d1c3c3b,1,1513
da7d9b126c58331f5b3621963e70396af2b25293,1,159
8f48ec489b5a491f3e883ce21b132156f71d68a2,1,167
a5efd544156253ee96c960eb26cb31214c6a9bdc,1,132
af89b668ca41b5787113266bb32649d7c0928477,1,104
2cddc5580842c48106f8d4e80ac949ba7a7f90d9,1,150
c72c68842dc8c4b0008cb29e52ec181141adafc1,1,114
695252d1f6f216695e791b2df621d7535e59c5cc,1,114
f112f93f54af6dbe3e108c3e59368cdc908f4746,1,183
9a5c02a9d22dfbc0928bbb10021ee5b84d99d23e,1,162
2633f9806b5e0542ae1adcc0431ab25eb466265b,1,481
5ec34c77f8ceb27a446210681ee421e04bfe803c,1,238
df2c6a4c4d9efa59dc730b4a430ca3d47bd0b3a7,1,1181
a2162b0463da23eb3c82210fac5d5d9ffd8be293,1,243
45cc7d4299f751d7fb06e24441b2f4ee0316246f,1,137
cc9162fb31204d9f83208606027429d38f714648,1,235
8af1b03ce33a88de9f210a0a2c5b42a643cdf5d7,1,120
a5c3b1973b9b75d542bc38347940a10c2266e741,1,151
9675b7c252a86d70997ad43363bf30fe09ebfb00,1,124
05c906b532299f860ac9dc2777d04023af61c6ec,1,101
d961ec667e6321dfa32592cf3742676c14dfcbfa,1,76
6f1b68672c3497b6b3aa89e15679368d46ced200,1,264
3dadd3ef1eee6d6a3b58364268c8c47209bb0d01,1,159
b372d5ed11ce636b6fcef9ce72b8b3f9c892924b,1,176
5604a318db2da393242d58961064b1938d616351,1,128
4e11bb4b4cadd4b7e5514ba5afa137d4a96cd209,1,113
aaeac5648f6e47ec033c058b4702999edad4fb1d,1,138
b93a43a90f0ad0155e50dd35a4aa92dd6fd33154,1,125
ceac6e3f2dc5ea7b891562b454e5ff061befb5d2,1,103
1f7635cb0a69ac09228c8fe57b8f9ecca9a480f3,1,100
99453cb077ebf9b8f9095def2ae79583c155169e,1,109
63ee6973df1583f19eee49b7aa81083e275b0eea,1,139
2639f145f8b4c408c56c41160b43c6f07fc192e9,1,101
c3064a93c67da78bfecd878b0be5655a38bc123c,1,167
0fb14573517df5e7940f619702a81ae97fbb6bff,1,183
b5296b3472e5acbd106d87d6864b326eec7f1e74,1,112
3b0bbd235676a800846fb04c2b4f833442f1896d,1,188
2fd30e678b03301396d2d422fc8ead8db2aca20f,1,125
137790f986681d854d13f9790f3fab202a11beac,1,147
eae5ed81d885df8ce82cde508ac7c9949568de23,1,109
2d2ef15430c3bd82e4b68d453e50932805ae50b7,1,129
dedb76408a5e549d621a62e0f87249df8f48940e,1,175
c5722446b9666f65f3eb6857112a3b080bf602d5,1,384
eec8bd14bb70b448b1c2cf8c98d04d9667f7ca97,1,159
465339da661ca0e056681f5f077f2415c7242796,1,148
1bf905c0074d229022d2cd4e7e07307c9ca4ad29,1,114
b6a54620c3f52130d1def7ebb98db2d1bdaf1fed,1,92
020bcc9cef6c6ba772ee0cd116a120ff662ccca6,1,197
1c259a5e213e089fc0696f559c856f1e20198a2d,1,102
bba9907a128ffd78a357c28110c333b616ae434a,1,197
f3a4940545e80db336310d38e2ab58d5572da567,1,517
045e8d7772ddf35927d71deef2640bfb0e1d68bc,1,352
77db151823d0851ee20223a84469a73d7fcfaec1,1,451
18d53572c02dd9cc7a27b8e1cafc3e041fc0025e,1,720
2d8d3a4dfcc39e6100423967c5288524baf57a19,1,131
7715422608585956a4993027d0512f93901c3c14,1,273
d088d7c84f9d1d72f0e1afb3cec3a8d0f8cb1b7a,1,274
ced89b315ca782020e38fdf8509ea2fb9c34a64a,1,160
bf1ada54c658a9f525af4edce5365bfd7c566c11,1,306
794c3ad20382122b84dce1296fea5b93c08ad0b4,1,506
0df0261756fc460c21e84b4339a7fdeeb738f4ef,1,122
a059e2bcf58b6b36cf4e25ae63b8d4bef71d3636,1,278
986efae1e542de80e863e4a09d7cde6f4a40a68b,1,261
0d4839922d1b70eaa67d3402f2ccaa0677ddd704,1,104
a1d21ba77c91bea7b5bc7e90e219076f5d017877,1,138
62bcdf42909e065f14065c4b783d1da4e0fae4a7,1,476
a16a37f5534b9f1e3cf66e28ccb85b7788ae7b8e,1,260
508c1df86600e13eb7c65cdb919527b8a529e381,1,187
2e3dacdc2731f7789cd7b43d1a730e8d05c308ec,1,119
ddbdbecf821bbbd09dcd9f9597f45f239e315a34,1,134
f5b8a0b78ce5bec851f15b89aed7cad5db243a4f,1,161
e2938b42f3e3307043b4b60532a60d7150e7ebde,1,285
cf663811334441a77b796c2c5bbb5341044cffca,1,349
d40a206d616a93b1f39e8a3d46fdce10a505da30,1,760
933ed1dc698d766b0456f9b04bffe08a42b3aa2b,1,519
dfa53a63bd4d4d083fe70fc367efcd9f9eb85981,1,502
df716efdcb2e5c90db464f57323810e0fe815b8b,1,820
c183015f712b01a602c8616aecf9dc711baff26c,1,754
f421a39348cab97631cab9bf21d8d7e9cdd8ea11,1,582
7ec7d319275d1d85c819a3403829740f410e4a14,1,126
b8a5aa0ab32b8a6468bad683e3bf2bf836eee0b2,1,355
6ea2763456f38572df587e388d1f7bfb09f7ed33,1,130
241d2f5658516a31aa3f78615ebcc2396f36cb3c,1,241
79db3c35ee2269c3d6ee11307d63326bf576e8ea,1,142
bb5f6eeaf64ac04f3c19c2833da90a71e8d8ba6f,1,163
ffa14531c2fab26fe97b9c0d47275f2ffa761b18,1,292
132e10ec4c27fdf7d5e97b8bb372dde9f403d412,1,154
ab25e3c73ecfa8655659407a052d7836b50a4b0d,1,371
f106a72adc6544a5c5011453279c440e03fa1f87,1,239
1cef4a9188d7b61282e34e1f06388abeee86d881,1,621
f87b0bdc47af7d82607f2846b1b10335deffd426,1,735
b9fe57feb8fb2aa759abd0d0994052b843bbcaa7,1,391
e1df292924fd8552b2b70c447e568597c0212354,1,287
16285b066038e70279cabd7f530ec1208bbcf839,1,466
4205c456a9b4d49ce213f3a8f5907ea7bf2cd5b3,1,198
2c532d0da17fcd815e9ff8ec2967591baea588a2,1,140
492fc8a3444ed20acd10978dd77ea28260725ede,1,100
52305aa1d2388216c733c81a51a2e1c9c6949349,1,446
87e6d1569a3708775ac2d46ae841ea95e8d8f77b,1,671
861991bb8eaa2d5f95eb29c619a9ef2ee1734878,1,109
d6958a559dbf689e8f7317274fb21c263ebf88ff,1,280
3e77a367a36ca2130b244c175a89f4aa9daad496,1,232
d3ba6b0cc6b2601e9c23a705e0bc049b7a7a465b,1,484
22cc36f8e472e0c81b1721e9698a77b0c71fc485,1,472
7ede20e834ec67402eb8d0f0895ad103c6df8d10,1,226
0cfe837c8dcedbebd6f611bdb6c30dcc768f7bf3,1,154
c00f8b0ecc41f40dde3177b837e9aa80a6eac28e,1,171
3e5435164ce70c2d6a7b36e693380dac3e2b8c4d,1,652
ac0aecd3d2ed3ced3b22fd77e02bfaea476dd4b1,1,169
7fba671b72e9edf24ec25863e370f321cbcc2e67,1,147
dd831fde28cc143b58f8cb844904cbb28bef08fa,1,491
3d3180a15f73d139b6f4c0da738b465f34cabdcb,1,531
4bfa2978c8a77c422d06026e69327a64c741994b,1,97
6fc5d867cd1faa2c9419d81746c4a77ef9b48897,1,135
57d478b8d796a01b30b5a0382f5f46c39dd85535,1,132
b7479635f51d02c5b32380123e2404c3fdec8ff3,1,146
8077c19604220ec751e15b910b91a64287769714,1,514
1c8b76274ad64cec18746d85e76831f3b7cdef46,1,814
cbf5eed3ed17a95cc1506fa2e3f1b392d02b4659,1,83
9a28457cbf8dd5835cf9708fc3d15315bc64ceb5,1,260
a1c278991374513b626527f8f15e275736ea7376,1,187
e95dbb29379c4bb63387fcb36390c261a07a16d7,1,148
713bd702236dd23d9c0740fcf5039739d07ad77f,1,150
2aa46c25c60daa48adaaca642889fa87c484c6f2,1,164
ed698e7b6a30a8583350cbbd41399461c0cd1923,1,77
b41d9b80524f1b2b1ba539361f80c6e28a9863a1,1,467
141cc744040def5d8b795fac02c08ad938a18f66,1,145
a9a1b3b389b4fcf2df57cfae72bbfa35b57bdbbc,1,322
b646c685ffe30bf7c9725bf2477a35cc214b8e66,1,400
d2af9d22bc00db730f6eda258a2053b3bdf245ee,1,243
f3441539c57f51fff55be3a37c6ca750784d0f78,1,136
1bb672d166639c0d9034dd048c54325f139505f2,1,198
6d13ed3fee7bbabb5f7000943b0972f8297695bd,1,85
022e0df73256778c3efc436142ef72d0b6afae29,1,376
