id,label,length
ab5f2f5ec09d046440f00fcc13b7befbc1fed8c5,0,347
1fd5c1a84806f6bbd44b0c95f5631b17a430b2d8,0,377
bdb0f497f1bdc8a755ef373a080258f3191a6f5f,1,426
bed55bf5aab79de026d634b69e38f85caf1b5f7e,0,213
89a7922436bd29d2d905d6e392245773df107d1d,1,151
b67ddb9f13bb449852dc2667897125ced2d9097a,0,196
bf1ada54c658a9f525af4edce5365bfd7c566c11,1,306
0eae8594015081dfc3a635c2470eed7c9ad48ae8,0,302
7ea74a58d473af64f412cb1f264e39de6f9f3633,0,69
4d5d3520bf8d8834cc81f62cf6cc30ac614edfb7,1,398
7a332d243520fd3adceca78b08eef2ed487d1c21,0,460
6370e463969fef7682e42aff732c45cbf3fab6c9,0,371
96c8cc675624fb7bf3f84858efe6fd0a1ce8f07d,1,226
255c0533e50f505a280485b8725fa7b0e9b139b2,1,116
5ba5b1980b8c0707f4659a9b3247bcc6daa15b0e,0,182
27139f6a7cb71ba6dcf901c3913fab303fb110e7,0,232
a17f3c20430666c9a8dc83cedbb64f1f91304bc7,0,242
6f1b68672c3497b6b3aa89e15679368d46ced200,1,264
713bd702236dd23d9c0740fcf5039739d07ad77f,1,150
906b847e922e721c0788b048fcf022975a3f5374,0,428
7b59f141c9fdc2bf87faf7a406f6976b00fd38a0,0,550
a9eb9281e88c2fca03f05e2c81f423c06d8c86c6,1,121
d240d91194761da8d25e654542d5735f43b4846f,0,540
0a70f75dfad1faf55969da5c6ea6afeb6c679a2c,1,367
fa34dfc683657222d8efd625b9926fd347cfc919,0,521
11a1bb385205d67ad419e50fa93bafbd9e696f08,0,165
294b8fcea5c8478987259e0f302232a856b30324,1,116
757bfffff834250f54e8871903784d35108865b8,0,347
ab5f787b8af194666e13ecfc760bfbe9ba07ea73,0,199
dcd0ebb32e3ad452cbbdba618115f5524ce20fd5,0,614
8874eab358db7d181c96f67c3e1080dc6d9b9d84,0,575
7ccd39be31cb57e7223ff2e6e40ae1a9cdd2970c,0,112
dd323fe401d7fd8d149711e922a761f64b9954a6,0,350
1f71e71a08612ed6ec6f0b62cd87371d27e9f739,0,525
9c205c14abbe362b9b1a76cdc5f31debc22ba882,1,321
3e301102ad45b455a0b0da9827457b4d9a1fa8df,0,308
9fdddd0ebddeb35807a37330ed88cfb34214db37,0,99
eebc116c26419e66d10f3f26b13fd6bb553d3e0a,0,223
925f4c1d446519a03453f9e6d72cce07256d6d0b,1,115
2ad9c6838e625d4db53a43463174bbac457241ff,0,231
2a5e50f4725bd60e5e64af19a53d79e4c7a105f9,0,201
ad65066a3f1c205217f5f98f2ba6ebafe8a5f9b1,1,205
65633cef644faf3f7f7df3814eb566213e49be0d,1,119
8d1b1bba3ee936abcfd1e83529dbc0c758b470e8,0,112
e890d2e1ece6a7b435b792433bbc20d2bd7075e0,1,98
65b156d9fa3d1395e623b680c2556346e3e6e086,1,100
738932267ece02c69520e2990f01d56653f38fdd,0,900
91a99feb29dfd0f7900d97a1166d8bd346b5de05,0,77
14ed9f10ba6553847a9c8d75a327c70dac3e2a43,0,373
05d860d2f51ec16591a0ff9dd1246a062a265d57,0,148
29a620fd245d6b5d2deeee3fc002688c06e3d3e3,0,139
4a98f84fdf9ab1223719e5f8b828808049ac9ee3,0,801
f0f5ac872a8ae6c22eb5954dc904ea62602aa270,0,594
186d51976a94564c44a901a17a4b206f107eaee2,0,67
5ec34c77f8ceb27a446210681ee421e04bfe803c,1,238
97e14f03576628089cbd2ee0a8a2965a488d8d7c,0,97
069722b34b4ebba145318bb457e4b60ad5ed60d7,0,254
46a3187f52e3ef4ac9dbf1418efbd15f9d44df18,0,207
b57ef4d148bc1acf2ad55c4003f941e2180bdfec,1,632
b0b9d0bed5bc0e6bd2e0063836ab2a5b7580670d,1,450
9a3a9755631310ca9130c25174134b5bf72786a0,1,81
b06fb63082909e880df658199e1a501ec3bf7252,0,594
c2bec6037e572b029a9749ccbbd10366ff9a8624,0,589
59ee49a857d1f20a4f505b0efba88806e84cea67,0,168
248274af0cfd4a2b40bfd29928c87a5d48de7665,0,1108
94cd719e6e24d1dd224ba94b1702e7ee5599d658,0,793
4208815d3728a9f492884afb0e7d84f8be14bbad,0,875
d24c47fd5537f1ebedd8351c6849aaa9eda63d46,0,230
ec69887fe491a9a77aa8fa75f396935bdb870416,0,62
3700dbdafd741765fdc84999d261d890decd4548,1,308
c15efe312cb43b6618cd93c16bc328d58ca27f49,1,147
479435a575985fff5fd76148e759396fa5377a15,0,2210
7cd1a37ac5b4c81801648f265f3a70bff463a260,0,391
492fc8a3444ed20acd10978dd77ea28260725ede,1,100
f17ac744b9b8df108393a508166ff9e1ca896fcd,0,164
1ad31743ef8cd662d75c64cefee863d4ed0a2ccf,1,113
1dcd268f7ccb2294d24a354b8bd644c19f9d31c3,1,290
cd025192811f09a4ffd13eba47c1f9fc2804ddd0,0,330
f3441539c57f51fff55be3a37c6ca750784d0f78,1,136
fc6c24e46b83de1034f1605e3b7f08b0a8094949,0,323
d10ccdba6fb540d7c2d7cf10287f55b7dac66f45,1,270
aa5c11cc0d4eca280e4f7faa64be614225372626,0,252
7bbbb6326ff41c36405401d9ef790a23c5b95e74,1,401
aaeac5648f6e47ec033c058b4702999edad4fb1d,1,138
868e386be758a46411c86d2a064b9c78820bcf3e,1,131
bf97753d6d33ce27b029e1db3cfdd806ecfbf3a0,0,639
1edebdb72a68aeb921921edc62a4f77a844c1d6f,0,315
061cc59c35a6b90752e51ac772a761c6a235d174,0,251
7cf9f9a7ed03539be8c5d851aead3196f7854df4,0,105
9d619130f306646d4cc7eecdad267fe9dde5c822,1,131
f1d17d7dbe474b0faad651f61cc2ff3be931bfab,0,100
1c8b76274ad64cec18746d85e76831f3b7cdef46,1,814
00698365f183de9834007c0c863b189014b76285,0,625
652e86610fd9b471a77c3f59dc0fa5eedba0e5e8,0,606
c3628d055b9205e6011d58cd0b534ec8eab64b0e,1,161
adfbd0608b2c46d132fa46e89400a4028df8e4cd,0,247
14d4cb245ba674f662e2f08da05b23a6773e8c12,0,218
dca18ece2190f8df6273e320b98117acd20424be,0,328
fb8bfacd3a9438cbf41c674264d6181e7f95b260,0,108
466f30d234fcb9e3800235bc83305a38894724ba,0,821
553c58994bffeed1cf6740b13aee13b831fae41b,1,181
51981a9eaea673458bb82e2fa398429986a31cca,0,464
7f62b9f956794819afb3b83e59359bdaea94ad80,1,185
eab64a6a020db8c953d767a3b5cca71d69ad5622,0,145
7b43d48d7188b46db7f4a1a2c94f39b3d66b447a,0,723
5b034f3a5d540b71f7a1ee29ab3d83f5f0d68cca,0,162
3dfdd5c3ede71ad0b4bd23a16afdcdbff2808bff,0,464
dab9d3395d0a641520f618b6c78d40bee5aafa32,1,750
e2a7b26e4685605323e3ddbb2257ab85c568cb88,0,246
95486e42140043542872e221d20228fc38fd8f4c,0,204
c5379451916e16d4344e555d4de4b885b0cd6aa0,0,86
86d8088f0297914fd459fa10f4c7cc89f01e8b8e,1,177
0d71c4fc7d6688f893952e400089d74ed0b2c6fe,1,106
d088d7c84f9d1d72f0e1afb3cec3a8d0f8cb1b7a,1,274
c29d62a904665ca1b984ba7eb5196028747525ad,0,339
c652e0496014a36773e34ee34b512cbd9feb2421,1,130
fef742bf2a81e2440392d4ae96c3e291e812b42a,1,364
d389e9f58cfa4dc5f1242a6722b733e6e7c84b23,0,101
66e1e01beb5793ec732fd87d757229772451b415,0,105
59140830d22e1abf5be21636a6faee154b51af46,0,188
3f6fdf18f32b71c25077c5ba4b76a86973206565,0,248
d25c6350fbb4dbee64050ce93e5b513097fc2a97,0,431
466b4a4cd3c6586ee0da4847729d4a7cd157b671,0,332
b5ca6937413a5121423d0781b123369488a8ccc2,1,125
9b01ad7998d64e72811b2562cc8d22346e84161e,0,511
a3d2a1a0d58fa42bcc444a09d8770ca5bf9db9a4,1,114
194af2ac41ce05006754bfc9f6a12948d3575b89,1,479
b7e593f46f5e1e1110919e3ef9bed9ff38c4375a,0,413
95a021ed8f733e4fa5d0f35f3b6b36687db8117e,1,1353
16c28a06971e9d887a89ae07403df520341a54e5,0,549
98a9e6e27962dd10c76b791dae949a9d3fc4a32d,0,649
95a21c787007942543c2f7706638fedc05244e84,0,138
ee225d3e773c5316839bb4199fccfaff3200bda7,0,399
194b6271b89ecd8e70b284417bfd9bd818670bc2,0,609
2a3bbf76bc7695cd5ec48f49725e93630098d420,1,224
d07dfb9f6534117646144c87494146d329cd734f,0,442
27dad00770680fe402f64af1c76e313cd1a499e6,0,452
940c72e91939d378e50eab10f9394cf94956f92f,0,155
3e2545b4d917e0cffad2d250e264f02ebbd316fd,0,148
df717b0870920dfb6024482899c75c7f36a0e135,0,314
3e872c34dc060542b90481e6a00384ae9a2f4cc9,0,67
6a05d8bf054b4b2f7e0488d6aeec530eb4ee2a93,0,402
e7f1b08aeb8cb88c1aa0767cbfd01ffcbbc31a20,0,430
c928a3b93ce4fe0259bf0147219c6f14ee67c027,0,453
57e06e534019ccf208a4a713798890788ff27de7,1,95
1af2aa71ba7ce48b06e20d8d5029820b1bcb80a0,0,491
10095d3dae260aacd0cab6fbb58e93f651586257,1,193
b94223acf9c9c8823445c6d5be4c5f621c830379,0,223
ae19c4ef670f7bd2a3e00171132c503aa75e4a26,1,74
88a09d4ccd697ad9ce1fb596c5b6478bb307bcc7,0,228
6dcfcc5e88e3b5270ab0e9ca4b9ddffa3b9927fa,1,393
498576a21cbbf87bd2f7cfcf5b8e3c9b1ee7b829,0,228
89c16eb08409a15e512f0f217a527c9dd288d534,0,393
4d12ea26b840d7ecd4719782be5ee96f370884e8,1,338
40929a13b33e0aafd5cfe54328adb2cd94afceb9,0,240
67cfafc100137655ffe56068308d34c793e0031e,0,307
6d8d00cdede459d3befbd6bb4ccb3d7f325818bd,0,152
e28a595dd00509986b28e251f36db7021db92c2e,0,450
aa0b54f25a8a42a6681f21d1e5a47c3fd99cb125,1,236
a6199e99bba3098a205d823f6c79ce827c36e942,0,76
422fe5f2a6fc15055dd0434089c3866725ecab15,0,562
6aa0db638dfe182a6af882fa084b16093012dcb1,0,178
9607943b7fa90b1bcb2a039debea5740d3fe3276,1,140
dedb76408a5e549d621a62e0f87249df8f48940e,1,175
101491662a826abaf44946b3515e4e054d77cb1d,0,981
accf41309361b5bba3a759159b31fc0f1890feb0,0,99
a5cacb3240d661312748894a1bd5ed30d3ef9fcd,0,548
2253bef58c24d661decc100a367385b10fed341e,1,241
e3b12490372530e3eb601c0f5be9d8c6ba36f90f,0,641
eb23ed4d1098790603531aa122089ffb458586f9,0,707
0fd686ebcf6e0fc3143320dbd39d647b50649df5,0,67
e03108d4a3ba9ec1d555bb12a330abd257b728ff,0,281
3e21bd952ffc32e13a9ae1e064be17f301ec1e1c,0,165
53b92ee37e8d621df252c4d5d331f4b6e4fa4d86,0,270
8968bb3fb27225ebb3430a4cec05c1b6fa8e2cb5,0,508
4765b533268a79c17a34102872f0055b334a9e3d,1,212
770f4753c3dbbaf2853dca14cd14be755385966e,0,673
d4abb026708fec6bcf74751446675768562c7c80,1,122
ac0acd7c366f4b05646b7605dd592032a164cf95,0,250
e5f37d7e9668ade0e4ea7b1aa9b55455d600c247,0,186
2633f9806b5e0542ae1adcc0431ab25eb466265b,1,481
a467000c6d5fb16f7d7780fb7928f43d778202e2,0,567
c5938582dcadf97c49aedf4df5c6bab07e29d9cd,0,69
e200aae6c4c4d20b6ddaf6e078a44bb749e79873,0,1138
28f76b03538ea55f21df175ba1155f9d84ad83c2,0,152
2e674ddea2c1755209c334ccbe6e439f247b1c73,0,320
1439b060dd798e529c8471747a60efde579246ea,0,151
6fb085b8cdf1af142f40ee434a78d3e62bfc99c2,0,374
d3b327d8a2f2a0aa9fa73cc77b19e723ae25b7ed,0,473
f34279966cdb14e107d67b5fb0c32614bc94a3d1,0,324
f915477b4c18bcaaa5534d44eb96b56ff29cfd28,1,187
760529f6872a7dc42e8f6ba79ccebd345696a2e6,0,97
4743a040d0f00e030cc7757e8ab9b3db0fedcfb6,0,426
1f55fe3f601d0863a1d175a0628cfadce127c030,0,1410
60bbbb782ea60b3f47ed1aa5d38cc461f02ec780,0,515
ac46da0aa9e9e7dec935af9d9a5513b37ec67040,0,92
87f62338eab8e132d42a3d9a59a2a2f21a802ca8,0,316
cba5f0e9d51f7bcf25091b47f587659841c5f6ef,0,161
212caf35041a1560b073527cb4259b974b8b2990,0,429
dc08075f7181fcfad4033a312a5324533396e7da,1,578
7dce69c4f5d89deb1ba329513548dd3ea0ee24ce,0,62
9eb25a2802d326056fa4d8f6c342f7df9b5b1e3c,0,217
19b6813a93c28073b22597d4fa41e6677c96cc05,0,230
237020717fe1150d81301ce96e9702f67749f064,0,107
8be065dc786cd986202fb392e3d41a5e861969ce,1,173
a9a1b3b389b4fcf2df57cfae72bbfa35b57bdbbc,1,322
ae4519d8cf77c44eee6ade0fc291187e0f0d4601,0,560
df3333530f9aef9c5ffcf0d7bbca9e46c16f3293,0,349
f3a212473b0567b26a86bdf177f8e3b30956cbfd,0,283
0701b2a5bddd5491339c1a82f593a95e63800076,0,131
13d73a9519a9305c05f3a5fa361dd9d15fc53795,0,1023
b7dfe73a81b30852454ccb9e10efe44861767d26,0,130
bea1d1ea3996b9e39aebba6f49b040d0b0dbfcac,0,341
e79a7405b3f9a7bec34c3aa6d9452f7eeb9f2f43,0,836
0ac1ebc689f57a2c47ba26042a46bae3c39580e3,1,353
dc6954c10c2b8b02127b8e6418d515ae79eb32ac,0,245
66e5291982587ec680b7960579250f1586c19c17,1,202
df690be6cd1e303e2712c561ebea7da153b72ed6,0,211
d461dfc2b9b006dc4d9131bc8e493cc56fe603b4,1,82
f2fe1d2f8b0a2f357e167d03988125ae4915895f,0,91
dfab36c4c5060dc51101981e6c3c01e48afb672e,0,131
72d09d53366e3227d409fcc55f4322329c2124a2,1,279
79d0a1f49d5853d4801efaf64f65a56e018351cf,1,363
469d289539cd7672e55bfeee402e48ef54f78378,0,402
5a4ec2afbf2006cc276feff7ad627fd98094b1dc,0,906
39b4f03aa2cfee42f31e0acc570a914bf40b13f9,0,348
007c619ba9c288b1c95719228f32a3ba3d14c7de,0,223
27ffcedac7910c4e47c552f55d5c497db803c660,0,288
eb7669a3d14c8cd683f62b573da585aee9941a31,1,604
1ac685d67d69c81e7eefe785364d21cac8a6079e,0,358
f31abfce8d8c96bf3069f7e9b8d51011869d190a,0,331
4c0c0fbaad51ebefeb4082e81a104064aa5ec373,0,316
f2dd25d2b93caeb5f0881837d08723c340fc264b,1,88
c0752e013b0a6d434b083fbece68a55243fde84e,0,131
9e84206f19f113e3ba774fd9d4c9f029d55bc3d1,0,646
58054302aedd5494722c5cb283310b09191957d1,0,221
1439b37404e37fb7da4d7805c8b3a383f73dbfef,0,690
d4bf78bc93c00b0d0f922164bf52cd48787466ea,0,260
0cfa75bf4abb55b6e3365c96e4def2937dcef621,0,166
aefd3cf46c97e22e92cd46de00c47d08ad246037,0,217
84795ab59b08fbe4dc1c045a4a0cfb8a6aec7a68,0,1637
372f35d38383d5d39c18265b6bd6424e7c59523e,0,213
2a90bebcd778f86d2f42f1c7c66379fcc782954d,0,231
659a917a074674f01bc45aba6f5a6f9e3dccc884,0,176
f468b4be76a16ec9624920c55309880e89fdfda7,0,61
520b86da0ec7d5f0b453a573838d2d7ae79e0b9e,0,411
25ca659e23678e879cff2e30a9fc95e0af21e019,0,2132
af30407668e5014493f5960422675a46757405da,0,346
2aa46c25c60daa48adaaca642889fa87c484c6f2,1,164
7ba572c96b4d5591e701f85724a55eb81d6e167e,1,149
95a7e32ce1510aee97e12233379da02521a9bad7,0,263
63bbd0a629c03c7ac39107cafce42f19f6934b08,0,644
925155fdb2cf117dfb07975f2ca7c34c0b34f40b,1,121
de16cdd92498328fa5f2eba6378020c5a4d310e3,0,144
3d68d3ee62ac6522935476e1d87e8223d964b85b,0,107
137790f986681d854d13f9790f3fab202a11beac,1,147
066fd6b32e5255b8fe2e87636f7c0c9515954a40,0,184
3cf16f8d44cf2627b2de46e98428fe655532c1c5,0,78
032a120f16bbeb9f09dddba01e2942776647eaad,0,812
4e00f20a8cf1011791741094c39db256350aa074,0,228
f7d2511f7f496904517594a3ff950e0060f856c1,0,367
4a9536b34a52f96e7df707cf599d6ddc15b0af7c,0,503
d5019ce4fb272f516ae463b6a671f343de0b72d4,0,311
86f8bd09d5c71b478a9368d64f7b727819b16749,0,558
9514b3a1d721aa7ef7486f547c80ef6b77c04489,0,317
c0ab5b14c36e36c860ce120b44ff9b46825056de,0,97
f1e0b4c9459aec7e8429d4ed25fbaf453d532c38,0,791
5271db9566c99f4e870ba074e08fd42c3df1d178,0,161
9d4921f355d0fcdeaaa657b74a30fbb5a92e12dc,0,170
09a068abe8e6138741bcf418afab6854ca19fa8b,0,95
95eca6223a35e8aadbb02c598c35e99da21adcc5,1,100
645bf65595c00fa15bf7a06b285fdcf0bf8a0817,0,606
63c62fcb06b071c32dcc590c334f7918cf4150c9,1,99
953ffebb5be639344e907c0ac0893d502f8c4292,0,479
9142399e43a90b3494cec05e7998ece1bd181061,0,334
727476c27c457f8797c15552e28666abbfe68581,0,89
5f6d395e8402c3d6fee0f7a7436494d5e82addfb,0,391
99fb25bc487de985d03b795666e2cc2f19964f07,0,114
fbd04a81f4b5cd24e104b64cb06d1754e004ef0a,0,228
b66933e434c1611af492dedf9ba4e4134939207d,1,325
f26efbdf10971b8a0ddd00f85280d591f22578b7,0,431
622798b3266917a28806dd1637b76e4684a5e7aa,0,564
b70e63a7c4f753197f60c7c0e322298944192468,1,132
cc67038250129bb9d664f416fc7999bb97d02c75,0,501
d63f4ee9e9d04db0e9bf11e888d60bf725f6433f,0,605
28c1ab7f7b5b6d7f9b41c901a20a06d6a8c8fea9,0,438
cd81b4743b999e1b2297227a8704d412c9567203,1,131
a1c278991374513b626527f8f15e275736ea7376,1,187
09e68308be9794673a93d8e7c3b393733e8f213f,0,486
3e7b803dbc7d6f03bfa28d36ac91e8244664bae5,1,109
59570c09e608511a24fd0b210c55c3124bea4487,0,126
6ee7668d365de7c20dadb5027444dd32eed918b4,1,248
1c12ac4bc4f69304b4063ec04dbf5f79bccc37ea,0,76
b4c15b561afd34e5bb0ac514735e7aa52b5737ef,0,616
ab044f3f247a087cb02218db14fc218d0cd67fbb,0,108
20658155dce963a7dc73d0cbad7a5d0183462404,0,134
74da301317cc1a2e5a93635e1c4ae1610352e466,0,535
1261b76496ecfa970083a8165514b8e27994acde,0,157
7980725e10e1708df13a13f43122e308abae0e6d,0,611
f7fa0d4adb3040d0fc56e0f2d6875d1e7d1c8586,0,394
cb899826a2bb5f19d61d1861ff108c13616d245d,0,545
e4248de691a9c4f45abf3fca3846b2061e0b13e6,0,127
e49c9ec12c667ab255cc08aa0294ff291602007c,1,220
223bc20ec433ad03a3868db204fb6c39d8502ff0,1,301
372ee958c854ff4322b9a47dd72ecad68ab62a39,0,200
528686651794ce77c3e75fb996400cb5599790a3,0,194
3a30707310361ec1b766e0b697cdef5529f7690e,0,405
d4c795be4bda13826d3b443778f731d7adb03e75,0,362
08124122f7c9c1debf5964b199825901f3f15076,0,2474
dff95fcef450e1ec5b99b435f23d504a0a6ba736,0,356
bd4a4efbe5cd40738b9a4987d849f96a3277496a,0,150
bbb63008f3c19015462c65395d7bf8791baa0acb,0,100
a8c82a92178533660e6133322b428f56fd848eac,1,100
b102a65499271aa266e92f057077ed207a57edfa,0,266
3420bd21f0574f81fb142d9cd1fa9bd7fbfc1fa2,0,428
bdda04f9c91dd470ac55b5b00bd13987297bcd7f,0,158
6949977da55df02cc5e5aad8d4f9077afa71e655,0,177
9af8f4dbf1c83ce0eb5f7e17679909b990df42fe,0,228
b11aa55ebe1088e82bb5b5d35fd192c2dbf294d6,0,519
e34187e3228ab8c84458c5dc24cc787518e44119,0,173
09eb9ebf791230f19f7663d13dfa48e387cfab3f,0,194
7db3c09c68149f11c0945d3a39fae62596feaff8,0,277
49e1e91248e5d330d6b0e3b27912a7df0386bb4a,0,429
cc8263c93d912b7831b4c0479b7ffb2267a7d735,0,405
c2e4f368c2b7a96346ed6834868cc8ddfd1086cf,0,276
1ca3fe01948e002d8899d88fc5386c6e5dced427,0,388
34ce922b4c0d96d8e2ae8b14c77b2aea94f27c5c,0,104
c3064a93c67da78bfecd878b0be5655a38bc123c,1,167
f72d15fd9d7e594c5ff525b9868d0023796926ed,0,71
52b199b7e8488d0861f97f47c58ba1aebce9cade,1,145
1153afd69fb295ee6966ce2b123112289c0412ae,0,483
babd2d202daeadee3f921156c13267103ae1e303,0,133
c94213c8c3396a47e666a2f19bd033d52783a3ce,0,206
eb5d29c8f9c1fbd1cfaf088328835e6b83bdd888,0,38
8077c19604220ec751e15b910b91a64287769714,1,514
bf619cb75299ce8e28023a427584420a9277f895,1,228
13792ad902dadda3b46744e193e16d022939db94,0,513
8be9fa242976b7efe8ff518bc0a8cc3b18a2bfd6,0,115
8f12c955d12e10059404edbb7b0e1b2fc2385e28,1,80
49f76f4acbfa5a51a526a3aac467214080eb2a2e,0,84
027887515485326d89bcd0ee65c41892c91ff2f1,0,274
b372d5ed11ce636b6fcef9ce72b8b3f9c892924b,1,176
8a15328c463fdca5c3d98bd3d22771fdf0dcd169,1,157
a56803eb087edbfc62cb81f1e992422aa8a2d6d9,0,592
c09a1331e1d4095fdd63514708b7c893fa2a1e17,0,560
8da6c698e9cabcd1cee51c2549309171528ada73,0,750
1800d7ce2450267390c6ba3d4b027b78818babb1,1,132
28f9b16cbcb6193254c05d3c1de0035d33898ea2,0,373
f60f1a829d8737cb80878b805b610e38355067b5,1,852
42c6a08f6bd65a4ca8bddd898a7cad3ab7735bdb,0,395
75bb1994349a19cf70ea040c864d826db3cdf343,0,244
bf05cd1c80a7230a19bf9545a44105a0e4672b0b,1,105
5ca373519e3c075945b64a3957af5a252501cd44,0,160
ad1e3739a74d09f0aa243ae9ee07a2ed6a1c7763,0,455
772a8f3da6fd3164c7d2a129733d33550b39c42f,0,580
8c4e7d444056efc7f39b3be2c5729b0fd6d3ae91,1,131
5d8b811b006bb6a0c57c3798b9c3c458be32354d,0,506
f851f5e74b6aa31ce2d59155982d3ce509387503,0,559
d2af9d22bc00db730f6eda258a2053b3bdf245ee,1,243
e9f2cb0447fbcd39f27c648b35a9d82a17e545ba,0,601
a073cdacda675b46b2e3536bbb9333a122283c8b,0,573
60e7bf30f640269819ca2ce5d05c57da57d68543,0,528
a6f624c872af85eb5648e79b8dff340ead031f08,1,348
ec58a8a06826376e9de7a8503615e1d72ae48130,0,438
420707f0e644e912dfe6a5fa9bf1dd097e064ff2,0,127
e8ebbed541a2c25a25e5ade609ad6ead272019c8,0,535
0eaedb0e1d768ab642ed85b16826f45f8483296b,0,472
de16dc036461b6dab9ce59618437cac05615f9d9,1,548
92a5d0a6fc38fbc35dabf2241fbe92c29bbc76bf,0,351
50ad2b83a89e05d3e359346223fcc02bcc3b74c9,1,134
f93f9751edb8bb80c00545641e8c08c179feb958,0,602
6af8ea068c32d725d872ccb3c39e055399b4e097,1,215
024ae68377921d646302d8e97a3f0efe03515a48,0,584
f6d089fbb185299dde220b23d94d20c9773d6dd5,1,128
4afe7441b7b86d1688412c99b9f6bc7119236745,0,170
f9d17d208d7b059c74a3218a2bd525bd995a1519,1,97
39f82ba426b4861edcea956622e98ec05521e2cc,1,126
ce8b7eb9982ac5094e0cc1ad3a3fac346a12d494,0,361
f3a4940545e80db336310d38e2ab58d5572da567,1,517
5e428230053e44cb6196355474fe224680b2c2e9,0,269
ec4c6fe9ee30988fa3c1c1fe706480594e6b0e37,0,641
5cef71f6e2c8589fe4a27b3b04edd34e9772da7d,0,336
41ab1103d65b8488728a4e0a70332af3095b6be0,0,626
4b0f976d253cfa513cf06180ec862def64a9abff,1,396
9ff435da87b0696c5ad3efa2a1eaba599da8bf79,0,374
9767148d3ff536f9a41163fcf4747ff4ed635d1a,0,109
